Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ_ID,FVE_ID,DFM_ID,Final_ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas,sample_date,year
DG-N,Gavilanes,N,23/02/23,1,D,1578,priach,NA,priach,priach,0002,3,Y,Y,N,1566,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,2,A,1579,priach,NA,priach,priach,0002,2.8,Y,Y,N,1559,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,3,C,1580,priach,NA,priach,priach,0002,2,Y,Y,N,1566,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,3,D,1581,priach,NA,priach,priach,0002,3.7,Y,Y,N,1556,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,4,A,1582,priach,NA,priach,priach,0002,3.2,Y,Y,N,1559,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,4,A,1583,priach,NA,priach,priach,0002,2.5,Y,Y,N,1566,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,4,C,1584,priach,NA,priach,priach,0002,3,Y,Y,N,1556,NA,NA,2023-02-23,2023
DG-N,Gavilanes,N,23/02/23,4,D,1585,priach,NA,priach,priach,0002,3,Y,Y,N,1556,NA,NA,2023-02-23,2023
DG-V,Gavilanes,V,24/02/23,1,A,1586,priach,NA,priach,priach,0020,3,Y,Y,N,1586,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,2,A,1587,priach,NA,priach,priach,0020,3,Y,Y,N,R371,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,3,B,1588,priach,NA,priach,priach,0020,3,Y,Y,N,1586,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,3,D,1589,priach,NA,priach,priach,0020,2.8,Y,Y,N,R372,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,3,D,1590,priach,NA,priach,priach,0020,4.2,Y,Y,N,R376,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,4,C,1591,priach,NA,priach,priach,0020,3.1,Y,Y,N,1591,NA,NA,2023-02-24,2023
DG-V,Gavilanes,V,24/02/23,4,C,1592,esppro,NA,esppro,esppro,0020,2.5,Y,Y,N,1592,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,1,C,1593,priach,NA,priach,priach,0005,3,Y,Y,N,R371,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,2,B,1594,priach,NA,priach,priach,0005,2.8,Y,Y,N,R371,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,2,C,1595,rhiala,NA,rhiala,rhiala,0005,3.3,Y,Y,N,1595,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,4,A,1596,priach,NA,priach,priach,0005,3.3,Y,Y,N,R376,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,4,A,1597,epibou,NA,epibou,epiesp,0005,2,Y,Y,N,1597,NA,NA,2023-02-24,2023
DG-B,Gavilanes,B,24/02/23,4,B,1598,priach,NA,priach,priach,0005,3,Y,Y,N,R376,NA,NA,2023-02-24,2023
DG-C,Gavilanes,C,25/02/23,1,A,1599,priach,NA,priach,priach,0003,3.2,Y,Y,N,1599,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,1,B,1600,priach,NA,priach,priach,0003,3,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,1,C,1601,priach,NA,priach,priach,0003,2.8,Y,Y,N,R379,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,2,B,1602,priach,NA,priach,priach,0003,3.3,Y,Y,N,R380,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,2,D,1603,priach,NA,priach,priach,0003,3,Y,Y,N,R380,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,A,1604,rhiala,NA,rhiala,rhiala,0003,3.2,Y,Y,N,1604,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,B,1605,priach,NA,priach,priach,0003,3.1,Y,Y,N,R380,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,C,1606,priach,NA,priach,priach,0003,2.8,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,D,1607,priach,NA,priach,priach,0003,2.2,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,D,1608,priach,NA,priach,priach,0003,3.2,Y,Y,N,1599,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,3,D,1609,rhiala,NA,rhiala,rhiala,0003,2.7,Y,Y,N,1604,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,4,A,1610,priach,NA,priach,priach,0003,3,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,4,B,1611,priach,NA,priach,priach,0003,3.2,Y,Y,N,R379,NA,NA,2023-02-25,2023
DG-C,Gavilanes,C,25/02/23,4,C,1612,priach,NA,priach,priach,0003,2.8,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,1,C,1613,priach,NA,priach,priach,0002,2.8,Y,Y,N,R379,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,2,A,1614,rhiala,NA,rhiala,rhiala,0002,3.6,Y,Y,N,1604,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,2,D,1615,priach,NA,priach,priach,0002,4.5,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,2,D,1616,priach,NA,priach,priach,0002,3,Y,Y,N,1600,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,3,A,1617,priach,NA,priach,priach,0002,2.7,Y,Y,N,R379,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,3,B,1618,priach,NA,priach,priach,0002,2.7,Y,Y,N,R380,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,3,C,1619,priach,NA,priach,priach,0002,3,Y,Y,N,R379,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,3,D,1620,priach,NA,priach,priach,0002,2.5,Y,Y,N,1620,NA,tiene una mancha blanca en la ingle,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,4,B,1621,priach,NA,priach,priach,0002,2.7,Y,Y,N,R380,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,4,D,1622,priach,NA,priach,priach,0002,3.1,Y,Y,N,1622,NA,NA,2023-02-25,2023
DG-N,Gavilanes,N,25/02/23,4,D,1623,boapic,NA,boapic,boapic,0002,2.8,Y,Y,N,1623,NA,NA,2023-02-25,2023
LG-N,Aniseto-Caucho,N,04/03/23,1,A,1624,boapel,NA,boapel,boapel,0002,3.2,Y,Y,N,1624,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,1,B,1625,scitsa,NA,scitsa,scitsa,0002,3.3,Y,Y,N,1625,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,3,A,1626,trajor,NA,trajor,trajor,0002,6,Y,Y,N,1626,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,3,D,1627,scitsa,NA,scitsa,scitsa,0002,3.1,Y,Y,N,1625,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,4,A,1628,priach,NA,priach,priach,0002,2.5,Y,Y,N,1628,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,4,B,1629,priach,NA,priach,priach,0002,2,Y,Y,N,1629,NA,NA,2023-03-04,2023
LG-N,Aniseto-Caucho,N,04/03/23,4,B,1630,priach,NA,priach,priach,0002,2,Y,Y,N,1629,NA,NA,2023-03-04,2023
LG-C,Aniseto-Caucho,C,04/03/23,1,C,1631,priach,NA,priach,priach,0003,2.8,Y,Y,N,1629,NA,NA,2023-03-04,2023
LG-C,Aniseto-Caucho,C,04/03/23,2,C,1632,priach,NA,priach,priach,0003,2.8,Y,Y,N,1628,NA,NA,2023-03-04,2023
LG-C,Aniseto-Caucho,C,04/03/23,2,D,1633,priach,NA,priach,priach,0003,4,Y,Y,N,1628,NA,NA,2023-03-04,2023
LG-C,Aniseto-Caucho,C,04/03/23,4,A,1634,smipha,NA,smipha,smipha,0003,5.2,Y,Y,N,1634,NA,NA,2023-03-04,2023
LG-C,Aniseto-Caucho,C,04/03/23,4,C,1635,boapel,NA,boapel,boapel,0003,5,Y,Y,N,1624,NA,NA,2023-03-04,2023
PM-C,Aniseto-Caucho,C,05/03/23,1,A,1636,priach,NA,priach,priach,0020,2.6,Y,Y,N,1636,NA,NA,2023-03-05,2023
PM-C,Aniseto-Caucho,C,05/03/23,1,A,1637,rhahae,NA,rhahae,rhahae,0020,6,Y,Y,N,1637,NA,NA,2023-03-05,2023
PM-C,Aniseto-Caucho,C,05/03/23,3,A,1638,priach,NA,priach,priach,0020,2,Y,Y,N,1638,NA,NA,2023-03-05,2023
PM-C,Aniseto-Caucho,C,05/03/23,3,D,1639,priach,NA,priach,priach,0020,3.5,Y,Y,N,1636,NA,NA,2023-03-05,2023
PM-C,Aniseto-Caucho,C,05/03/23,4,C,1640,priach,NA,priach,priach,0020,2,Y,Y,N,R384,NA,NA,2023-03-05,2023
PM-C,Aniseto-Caucho,C,05/03/23,4,D,1641,priach,NA,priach,priach,0020,2.2,Y,Y,N,1641,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,1,A,1642,priach,NA,priach,priach,0005,2.6,Y,Y,N,1638,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,1,C,1643,priach,NA,priach,priach,0005,3.2,Y,Y,N,R384,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,2,D,1644,priach,NA,priach,priach,0005,2.8,Y,Y,N,R384,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,2,D,1645,priach,NA,priach,priach,0005,3.7,Y,Y,N,R384,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,3,D,1646,priach,NA,priach,priach,0005,3,Y,Y,N,1636,NA,NA,2023-03-05,2023
PM-N,Aniseto-Caucho,N,05/03/23,4,A,1647,priach,NA,priach,priach,0005,2.5,Y,Y,N,1636,NA,NA,2023-03-05,2023
LG-N,Aniseto-Caucho,N,06/03/23,1,C,1648,priach,NA,priach,priach,0002,2.8,Y,Y,N,1648,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,1,D,1649,priach,NA,priach,priach,0002,2.2,Y,Y,N,1649,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,2,A,1650,scitsa,NA,scitsa,scitsa,0002,3.2,Y,Y,N,1650,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,2,C,1651,trajor,NA,trajor,trajor,0002,9.5,Y,Y,N,1651,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,2,D,1652,priach,NA,priach,priach,0002,2.5,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,3,A,1653,priach,NA,priach,priach,0002,3.5,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-N,Aniseto-Caucho,N,06/03/23,3,C,1654,scitsa,NA,scitsa,scitsa,0002,3.3,Y,Y,N,1650,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,1,B,1655,priach,NA,priach,priach,0003,2,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,1,D,1656,priach,NA,priach,priach,0003,2.8,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,2,A,1657,engpus,NA,engpus,engpus,0003,2.7,Y,Y,N,1657,NA,es lo que dice hey hey. Este confirmado con molecular que si Engystomops pustulatus,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,2,A,1658,priach,NA,priach,priach,0003,2.7,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,2,B,1659,priach,NA,priach,priach,0003,3.7,Y,Y,N,1648,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,2,C,1660,priach,NA,priach,priach,0003,2.8,Y,Y,N,1652,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,3,C,1661,engpus,NA,engpus,engpus,0003,3,Y,Y,N,1657,NA,es lo que dice hey hey,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,4,A,1662,priach,NA,priach,priach,0003,1.5,Y,Y,N,1649,NA,NA,2023-03-06,2023
LG-C,Aniseto-Caucho,C,06/03/23,4,C,1663,boaboa,NA,boaboa,boaboa,0003,9.5,Y,Y,N,1663,NA,NA,2023-03-06,2023
PM-C,Aniseto-Caucho,C,07/03/23,1,A,1664,leplab,NA,lepmel,leplab,0020,5.2,Y,Y,N,1664,NA,"to SHJ its leplab per sequencing results, please review DFM - Todo lo que es lep hay que verificar bien... sobre todo hay que tener fotos de la espina",2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,1,B,1665,priach,NA,priach,priach,0020,3,Y,Y,N,1665,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,2,A,1666,priach,NA,priach,priach,0020,3,Y,Y,N,1665,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,2,C,1667,trajor,NA,trajor,trajor,0020,9.2,Y,Y,N,1667,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,2,D,1668,priach,NA,priach,priach,0020,1.8,Y,Y,N,1665,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,4,A,1669,priach,NA,priach,priach,0020,2.5,Y,Y,N,1669,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,4,C,1670,priach,NA,priach,priach,0020,2,Y,Y,N,R387,NA,NA,2023-03-07,2023
PM-C,Aniseto-Caucho,C,07/03/23,4,D,1671,priach,NA,priach,priach,0020,2.8,Y,Y,N,1671,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,1,A,1672,priach,NA,priach,priach,0005,2.8,Y,Y,N,1665,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,2,A,1673,rhiala,NA,rhiala,rhiala,0005,3,Y,Y,N,1673,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,2,A,1674,prisub,NA,prisub,prisub,0005,3,Y,Y,N,1674,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,2,B,1675,prisub,NA,prisub,prisub,0005,2.5,Y,Y,N,1674,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,4,A,1676,priach,NA,priach,priach,0005,3,Y,Y,N,1665,NA,NA,2023-03-07,2023
PM-N,Aniseto-Caucho,N,07/03/23,4,A,1677,priach,NA,priach,priach,0005,1.8,Y,Y,N,1671,NA,NA,2023-03-07,2023
LG-C,Aniseto-Caucho,C,08/03/23,1,C,1678,barpul,NA,barpul,barpul,0003,2.6,Y,Y,N,1678,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,1,D,1679,priach,NA,priach,priach,0003,3,Y,Y,N,1679,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,1,D,1680,priach,NA,priach,priach,0003,2,Y,Y,N,1679,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,2,A,1681,lepven,NA,lepven,leplab,0003,4.5,Y,Y,N,1681,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,2,A,1682,priach,NA,priach,priach,0003,2,Y,Y,N,1682,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,2,C,1683,priach,NA,priach,priach,0003,2,Y,Y,N,1679,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,3,A,1684,leplab,NA,lepmel,leplab,0003,7,Y,Y,N,1684,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,3,A,1685,priach,NA,priach,priach,0003,2.2,Y,Y,N,1679,NA,NA,2023-03-08,2023
LG-C,Aniseto-Caucho,C,08/03/23,3,A,1686,barpul,NA,barpul,barpul,0003,2.8,Y,Y,N,1678,NA,NA,2023-03-08,2023
LG-N,Aniseto-Caucho,N,08/03/23,2,A,1687,priach,NA,priach,priach,0002,3,Y,Y,N,1687,NA,NA,2023-03-08,2023
LG-N,Aniseto-Caucho,N,08/03/23,2,A,1688,priach,NA,priach,priach,0002,2.8,Y,Y,N,1679,NA,NA,2023-03-08,2023
LG-N,Aniseto-Caucho,N,08/03/23,2,C,1689,leplab,NA,lepmel,leplab,0002,4.5,Y,Y,N,1684,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-08,2023
LG-N,Aniseto-Caucho,N,08/03/23,3,D,1690,priach,NA,priach,priach,0002,2.5,Y,Y,N,1679,NA,NA,2023-03-08,2023
PM-C,Aniseto-Caucho,C,09/03/23,1,A,1691,agaspu,NA,agaspu,agaspu,0020,7,Y,Y,N,1691,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,1,A,1692,leplab,NA,lepmel,leplab,0020,5.5,Y,Y,N,1692,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,2,A,1693,priach,NA,priach,priach,0020,3,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,2,C,1694,agaspu,NA,agaspu,agaspu,0020,6.5,Y,Y,N,1691,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,2,D,1695,lepmel,NA,lepmel,leplab,0020,6,Y,Y,N,1692,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,3,A,1696,priach,NA,priach,priach,0020,1.8,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,3,C,1697,lepmel,NA,lepmel,leplab,0020,2.8,Y,Y,N,1692,NA,"to SHJ its leplab per sequencing results, please review DFM",2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,3,C,1698,priach,NA,priach,priach,0020,1.7,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,3,C,1699,prisub,NA,prisub,prisub,0020,2.8,Y,Y,N,1699,NA,NA,2023-03-09,2023
PM-C,Aniseto-Caucho,C,09/03/23,4,A,1700,priach,NA,priach,priach,0020,4.5,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,1,A,1701,priach,NA,priach,priach,0005,1.8,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,2,A,1702,prisub,NA,prisub,prisub,0005,2.7,Y,Y,N,1699,NA,NA,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,2,A,1703,prisub,NA,prisub,prisub,0005,NA,Y,Y,N,1699,NA,largo not measured,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,3,B,1704,priach,NA,priach,priach,0005,2.6,Y,Y,N,1704,NA,NA,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,3,C,1705,priach,NA,priach,priach,0005,2.8,Y,Y,N,1693,NA,NA,2023-03-09,2023
PM-N,Aniseto-Caucho,N,09/03/23,4,NA,1706,trajor,NA,trajor,trajor,0005,6.5,Y,Y,N,1706,NA,bloque left blank,2023-03-09,2023
PV-N,Aniseto-Caucho,N,11/03/23,1,B,1707,priach,NA,priach,priach,0200,3.1,Y,Y,N,1707,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,1,C,1708,priach,NA,priach,priach,0200,2.8,Y,Y,N,1708,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,1,D,1709,priach,NA,priach,priach,0200,2.3,Y,Y,N,1709,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,2,B,1710,priach,NA,priach,priach,0200,2,Y,Y,N,1707,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,2,B,1711,priach,NA,priach,priach,0200,3,Y,Y,N,1707,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,2,C,1712,barpul,NA,barpul,barpul,0200,3,Y,Y,N,1712,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,3,A,1713,priach,NA,priach,priach,0200,2.8,Y,Y,N,1709,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,3,B,1714,priach,NA,priach,priach,0200,2,Y,Y,N,1708,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,3,C,1715,boapel,NA,boapel,boapel,0200,2.8,Y,Y,N,NA,NA,no hay foto,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,3,D,1716,priach,NA,priach,priach,0200,3.1,Y,Y,N,1716,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,4,A,1717,priach,NA,priach,priach,0200,2.7,Y,Y,N,1707,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,4,A,1718,priach,NA,priach,priach,0200,3,Y,Y,N,1707,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,4,A,1719,priach,NA,priach,priach,0200,2.9,Y,Y,N,1716,NA,NA,2023-03-11,2023
PV-N,Aniseto-Caucho,N,11/03/23,4,D,1720,priach,NA,priach,priach,0200,2.4,Y,Y,N,1709,NA,NA,2023-03-11,2023
VC-C,Aniseto-Caucho,C,11/03/23,1,C,1721,leplab,NA,leplab,leplab,0300,5.5,Y,Y,N,1721,NA,matches sequence ind of leplab,2023-03-11,2023
VC-C,Aniseto-Caucho,C,11/03/23,4,D,1722,priach,NA,priach,priach,0300,1.5,Y,Y,N,1708,NA,NA,2023-03-11,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,1,A,1723,priach,NA,priach,priach,2000,3,Y,Y,N,1723,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,2,A,1724,priach,NA,priach,priach,2000,2.8,Y,Y,N,1724,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,2,C,1725,priach,NA,priach,priach,2000,3.2,Y,Y,N,1724,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,3,B,1726,priach,NA,priach,priach,2000,2.8,Y,Y,N,1726,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,3,B,1727,priach,NA,priach,priach,2000,1.2,Y,Y,N,1724,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,4,B,1728,priach,NA,priach,priach,2000,2.9,Y,Y,N,1726,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,4,B,1729,priach,NA,priach,priach,2000,3,Y,Y,N,1729,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,4,D,1730,priach,NA,priach,priach,2000,1.9,Y,Y,N,1724,NA,NA,2023-03-12,2023
FCAT-B3,Aniseto-Caucho,B,12/03/23,4,D,1731,priach,NA,priach,priach,2000,3,Y,Y,N,1723,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,1,B,1732,priach,NA,priach,priach,0500,2.8,Y,Y,N,1729,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,2,A,1733,priach,NA,priach,priach,0500,2.9,Y,Y,N,1724,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,2,C,1734,priach,NA,priach,priach,0500,3,Y,Y,N,1724,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,3,A,1735,priach,NA,priach,priach,0500,3.7,Y,Y,N,1724,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,4,C,1736,priach,NA,priach,priach,0500,3,Y,Y,N,1729,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,4,C,1737,rhiala,NA,rhiala,rhiala,0500,2.8,Y,Y,N,1737,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,4,D,1738,priach,NA,priach,priach,0500,1.6,Y,Y,N,R343,NA,NA,2023-03-12,2023
VC-N,Aniseto-Caucho,N,12/03/23,4,D,1739,priach,NA,priach,priach,0500,3.2,Y,Y,N,1724,NA,NA,2023-03-12,2023
PV-N,Aniseto-Caucho,N,13/03/23,1,D,1740,priach,NA,priach,priach,0200,2.8,Y,Y,N,1740,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,2,A,1741,priach,NA,priach,priach,0200,1.8,Y,Y,N,1741,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,2,A,1742,priach,NA,priach,priach,0200,3,Y,Y,N,1740,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,2,B,1743,priach,NA,priach,priach,0200,3,Y,Y,N,1740,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,3,A,1744,priach,NA,priach,priach,0200,2,Y,Y,N,1741,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,3,B,1745,priach,NA,priach,priach,0200,2.8,Y,Y,N,1741,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,4,A,1746,priach,NA,priach,priach,0200,3.2,Y,Y,N,1746,NA,NA,2023-03-13,2023
PV-N,Aniseto-Caucho,N,13/03/23,4,C,1747,priach,NA,priach,priach,0200,2,Y,Y,N,1741,NA,NA,2023-03-13,2023
VC-C,Aniseto-Caucho,C,13/03/23,1,D,1748,priach,NA,priach,priach,0300,2.5,Y,Y,N,1746,NA,NA,2023-03-13,2023
VC-N,Aniseto-Caucho,N,14/03/23,1,A,1749,boaros,NA,boaros,boaros,0500,9,Y,Y,N,1749,NA,Boana rosenbergi,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,A,1750,priach,NA,priach,priach,0500,3,Y,Y,N,R396,NA,NA,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,C,1751,priach,NA,priach,priach,0500,4,Y,Y,N,1751,NA,NA,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,C,1752,priach,NA,priach,priach,0500,3,Y,Y,N,R396,NA,NA,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,C,1753,priach,NA,priach,priach,0500,2,Y,Y,N,R395,NA,NA,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,D,1754,priach,NA,priach,priach,0500,2.1,Y,Y,N,R395,NA,NA,2023-03-14,2023
VC-N,Aniseto-Caucho,N,14/03/23,3,D,1755,priach,NA,priach,priach,0500,2.7,Y,Y,N,R396,NA,NA,2023-03-14,2023
